x1,x2,km,gmm,class
61.556678771972656,0.7279366254806519,2.0,2.0,2.0
56.11467361450195,-2.563375949859619,2.0,2.0,3.0
-8.732009887695312,-37.90290069580078,0.0,0.0,3.0
64.05533599853516,24.0288028717041,2.0,2.0,3.0
52.067203521728516,8.196586608886719,2.0,2.0,3.0
-31.659107208251953,35.571041107177734,1.0,1.0,2.0
47.56772232055664,1.564618468284607,2.0,2.0,2.0
-15.439614295959473,-56.02544021606445,0.0,0.0,2.0
-25.424943923950195,-43.77561950683594,0.0,0.0,1.0
-31.691190719604492,34.859642028808594,1.0,1.0,3.0
-28.99950408935547,44.03635787963867,1.0,1.0,3.0
37.05655288696289,-10.290066719055176,2.0,2.0,1.0
46.954341888427734,-19.911983489990234,2.0,2.0,3.0
18.55605125427246,61.796382904052734,1.0,1.0,2.0
51.213356018066406,-23.85433006286621,2.0,2.0,3.0
-27.551259994506836,28.38121795654297,1.0,1.0,3.0
-41.089134216308594,-46.75568389892578,0.0,0.0,2.0
-31.550100326538086,34.42971420288086,1.0,1.0,2.0
28.032777786254883,-6.7446746826171875,2.0,2.0,1.0
-20.020641326904297,-50.97709655761719,0.0,0.0,3.0
58.28611755371094,11.24602222442627,2.0,2.0,3.0
23.09853172302246,-6.499160289764404,2.0,2.0,1.0
-5.827427864074707,-38.906280517578125,0.0,0.0,1.0
49.62133026123047,3.7314248085021973,2.0,2.0,1.0
-5.229852676391602,54.45645523071289,1.0,1.0,2.0
4.163615703582764,56.86729049682617,1.0,1.0,2.0
-10.360062599182129,-27.21259307861328,0.0,0.0,1.0
27.056602478027344,-8.465165138244629,2.0,2.0,3.0
-48.06023025512695,-38.76344680786133,0.0,0.0,2.0
-38.86520004272461,32.47568893432617,1.0,1.0,3.0
-22.379117965698242,45.89724349975586,1.0,1.0,2.0
-21.605688095092773,40.844635009765625,1.0,1.0,2.0
34.28968811035156,-6.191446304321289,2.0,2.0,1.0
39.14968490600586,-25.080570220947266,2.0,2.0,1.0
41.442745208740234,-17.490835189819336,2.0,2.0,3.0
-28.409608840942383,50.8532600402832,1.0,1.0,2.0
-16.27932357788086,-34.797279357910156,0.0,0.0,1.0
24.62028694152832,63.410701751708984,1.0,1.0,2.0
-11.170516967773438,-32.44804382324219,0.0,0.0,3.0
38.84750747680664,-23.32500648498535,2.0,2.0,1.0
-4.153871059417725,-44.4561653137207,0.0,0.0,3.0
-35.8843994140625,-39.4284782409668,0.0,0.0,3.0
-34.68235778808594,-30.83558464050293,0.0,0.0,1.0
49.58086013793945,-18.16596221923828,2.0,2.0,3.0
-9.036683082580566,-28.651901245117188,0.0,0.0,1.0
-29.42523956298828,49.967430114746094,1.0,1.0,3.0
-6.439703464508057,47.02618408203125,1.0,1.0,2.0
47.95625305175781,7.485330581665039,2.0,2.0,3.0
40.18111038208008,-23.658653259277344,2.0,2.0,2.0
-5.680349349975586,55.110939025878906,1.0,1.0,3.0
-26.73039436340332,-41.39230728149414,0.0,0.0,3.0
32.03929901123047,3.0429954528808594,2.0,2.0,1.0
-11.65352725982666,52.288726806640625,1.0,1.0,2.0
33.98816680908203,-12.278951644897461,2.0,2.0,1.0
-30.532489776611328,44.0342903137207,1.0,1.0,2.0
-22.267314910888672,-31.0352783203125,0.0,0.0,1.0
-26.870864868164062,36.32341766357422,1.0,1.0,2.0
-23.30840492248535,55.01205825805664,1.0,1.0,1.0
36.600982666015625,-4.788659572601318,2.0,2.0,3.0
55.816246032714844,-2.209455728530884,2.0,2.0,3.0
-23.461196899414062,-52.1552848815918,0.0,0.0,2.0
44.718505859375,1.1883881092071533,2.0,2.0,3.0
44.8088264465332,-3.5584776401519775,2.0,2.0,3.0
-11.215740203857422,-42.450077056884766,0.0,0.0,1.0
0.904826819896698,56.81269836425781,1.0,1.0,2.0
51.0316276550293,-12.496343612670898,2.0,2.0,2.0
-19.647323608398438,-36.029537200927734,0.0,0.0,2.0
-24.74917984008789,-56.00342559814453,0.0,0.0,3.0
-9.084662437438965,-41.41939163208008,0.0,0.0,1.0
-42.866180419921875,29.75520896911621,1.0,1.0,3.0
-21.635501861572266,-26.877639770507812,0.0,0.0,1.0
59.428409576416016,3.8978865146636963,2.0,2.0,3.0
-19.48278045654297,53.42356872558594,1.0,1.0,2.0
-29.477771759033203,-42.91594696044922,0.0,0.0,1.0
3.694895029067993,54.561363220214844,1.0,1.0,2.0
-17.864334106445312,-27.15017318725586,0.0,0.0,1.0
50.28097915649414,16.84665870666504,2.0,2.0,3.0
-21.97244644165039,47.09811019897461,1.0,1.0,2.0
49.17522430419922,3.359227418899536,2.0,2.0,3.0
3.1340935230255127,55.22370529174805,1.0,1.0,2.0
-24.45903968811035,54.641014099121094,1.0,1.0,1.0
-46.686363220214844,-35.20857620239258,0.0,0.0,2.0
35.39536666870117,-10.701774597167969,2.0,2.0,1.0
-5.248867511749268,-38.295654296875,0.0,0.0,1.0
21.047739028930664,62.01554489135742,1.0,1.0,2.0
62.01802444458008,13.107260704040527,2.0,2.0,2.0
-15.476627349853516,-43.37473678588867,0.0,0.0,3.0
-45.46266174316406,35.2801399230957,1.0,1.0,3.0
39.554927825927734,-30.801488876342773,2.0,2.0,3.0
44.683284759521484,1.8934835195541382,2.0,2.0,3.0
-36.801673889160156,-35.01201629638672,0.0,0.0,1.0
39.665706634521484,-20.348712921142578,2.0,2.0,3.0
-22.124282836914062,37.63125228881836,1.0,1.0,2.0
-47.87288284301758,-38.24030303955078,0.0,0.0,3.0
-12.901496887207031,-41.86774826049805,0.0,0.0,3.0
-35.829978942871094,-34.372825622558594,0.0,0.0,1.0
42.399532318115234,6.429141521453857,2.0,2.0,1.0
64.23538208007812,4.0234527587890625,2.0,2.0,2.0
-40.39573287963867,-46.21986389160156,0.0,0.0,2.0
-7.6780619621276855,-42.50773239135742,0.0,0.0,1.0
-21.354463577270508,51.895450592041016,1.0,1.0,3.0
-16.243728637695312,54.58005142211914,1.0,1.0,1.0
55.839637756347656,-17.673490524291992,2.0,2.0,3.0
13.4856538772583,61.02983093261719,1.0,1.0,2.0
21.845430374145508,62.86751937866211,1.0,1.0,2.0
51.99569320678711,-15.522455215454102,2.0,2.0,3.0
56.58918762207031,13.825136184692383,2.0,2.0,3.0
51.246517181396484,-0.17681406438350677,2.0,2.0,2.0
44.1114387512207,-7.708375930786133,2.0,2.0,3.0
-28.49278450012207,43.550750732421875,1.0,1.0,3.0
-47.31855392456055,34.243900299072266,1.0,1.0,1.0
-38.41961669921875,-44.202171325683594,0.0,0.0,2.0
-47.38629150390625,-35.38175582885742,0.0,0.0,2.0
27.479633331298828,64.81275177001953,1.0,1.0,2.0
62.85342788696289,5.17897891998291,2.0,2.0,2.0
-20.831207275390625,-58.11573791503906,0.0,0.0,3.0
62.89632797241211,8.085882186889648,2.0,2.0,2.0
-36.63081359863281,38.549808502197266,1.0,1.0,3.0
46.63058853149414,6.746737957000732,2.0,2.0,3.0
40.34370040893555,-12.652606964111328,2.0,2.0,3.0
38.078189849853516,-18.550762176513672,2.0,2.0,2.0
32.94765853881836,1.9273244142532349,2.0,2.0,1.0
29.677976608276367,-9.500669479370117,2.0,2.0,1.0
23.064348220825195,62.81395721435547,1.0,1.0,2.0
-21.850393295288086,-26.234539031982422,0.0,0.0,1.0
18.923789978027344,62.46384811401367,1.0,1.0,2.0
38.000083923339844,-3.432833433151245,2.0,2.0,1.0
-22.50741195678711,-29.75218963623047,0.0,0.0,2.0
42.57852554321289,4.353007793426514,2.0,2.0,3.0
58.870635986328125,-4.45881986618042,2.0,2.0,3.0
35.45367431640625,-3.6075258255004883,2.0,2.0,3.0
-11.607646942138672,-55.59264373779297,0.0,0.0,2.0
-9.96357250213623,-55.26050567626953,0.0,0.0,1.0
-6.818813800811768,48.611454010009766,1.0,1.0,2.0
43.80475997924805,-10.70153522491455,2.0,2.0,3.0
-11.113504409790039,-31.715450286865234,0.0,0.0,3.0
-24.879240036010742,33.70908737182617,1.0,1.0,2.0
-24.097675323486328,39.32529067993164,1.0,1.0,2.0
-33.60805130004883,35.643760681152344,1.0,1.0,3.0
-29.249483108520508,-44.07440185546875,0.0,0.0,1.0
67.39947509765625,28.544824600219727,2.0,2.0,2.0
61.75516128540039,16.75043487548828,2.0,2.0,3.0
56.00603103637695,-5.405829906463623,2.0,2.0,3.0
-7.836710453033447,-43.54651641845703,0.0,0.0,1.0
11.205820083618164,59.12248611450195,1.0,1.0,2.0
-21.692190170288086,48.054317474365234,1.0,1.0,3.0
-24.11153221130371,46.22916030883789,1.0,1.0,2.0
-27.818971633911133,-49.802452087402344,0.0,0.0,2.0
55.76606369018555,12.388066291809082,2.0,2.0,3.0
34.59676742553711,-12.976078033447266,2.0,2.0,1.0
-13.943565368652344,41.87762451171875,1.0,1.0,2.0
44.49747848510742,-21.479829788208008,2.0,2.0,1.0
-29.4688777923584,49.454566955566406,1.0,1.0,1.0
-4.650460243225098,49.48662567138672,1.0,1.0,2.0
-4.46034049987793,-49.93110275268555,0.0,0.0,1.0
31.552526473999023,-1.1480125188827515,2.0,2.0,1.0
-6.065820693969727,49.597381591796875,1.0,1.0,2.0
-7.846612930297852,-37.20039749145508,0.0,0.0,1.0
64.85334777832031,19.266958236694336,2.0,2.0,2.0
42.529258728027344,-10.017496109008789,2.0,2.0,1.0
22.647464752197266,62.189491271972656,1.0,1.0,2.0
-17.681392669677734,-44.43024444580078,0.0,0.0,1.0
33.24784851074219,-0.8762858510017395,2.0,2.0,3.0
56.36231994628906,-8.875542640686035,2.0,2.0,1.0
34.71143341064453,-6.555564880371094,2.0,2.0,1.0
-9.496016502380371,-42.87439727783203,0.0,0.0,3.0
8.69932746887207,57.26613235473633,1.0,1.0,2.0
26.821165084838867,-7.975435256958008,2.0,2.0,1.0
-8.337462425231934,48.80473709106445,1.0,1.0,2.0
-12.320866584777832,-42.1925048828125,0.0,0.0,3.0
-19.55689239501953,-51.09965133666992,0.0,0.0,3.0
-44.018856048583984,41.26643753051758,1.0,1.0,2.0
-12.69025993347168,-28.66476821899414,0.0,0.0,1.0
-6.998809337615967,52.81170654296875,1.0,1.0,2.0
26.31336212158203,-0.5884881019592285,2.0,2.0,1.0
1.600244402885437,57.298805236816406,1.0,1.0,2.0
16.848705291748047,60.677268981933594,1.0,1.0,2.0
-32.533058166503906,32.79347229003906,1.0,1.0,3.0
-16.55561065673828,-56.06483459472656,0.0,0.0,1.0
-27.595970153808594,40.79439163208008,1.0,1.0,3.0
-38.02395248413086,-43.464019775390625,0.0,0.0,3.0
33.701087951660156,-10.260194778442383,2.0,2.0,3.0
0.6217287182807922,56.044891357421875,1.0,1.0,2.0
-28.294349670410156,-35.59880828857422,0.0,0.0,1.0
42.88274002075195,-27.313976287841797,2.0,2.0,3.0
50.585960388183594,1.2860140800476074,2.0,2.0,1.0
61.27620315551758,4.299055576324463,2.0,2.0,3.0
-19.290061950683594,-48.31284713745117,0.0,0.0,1.0
39.879859924316406,-14.514233589172363,2.0,2.0,3.0
-21.188257217407227,52.07547378540039,1.0,1.0,2.0
30.50788116455078,6.7223052978515625,2.0,2.0,1.0
17.784095764160156,60.924591064453125,1.0,1.0,2.0
62.85477828979492,1.028423547744751,2.0,2.0,2.0
-26.77375602722168,49.77564239501953,1.0,1.0,2.0
-29.711732864379883,47.5933952331543,1.0,1.0,1.0
-18.876596450805664,-29.496685028076172,0.0,0.0,1.0
46.984596252441406,-16.07771873474121,2.0,2.0,1.0
40.94525146484375,-9.08521842956543,2.0,2.0,3.0
-40.71388244628906,-37.169700622558594,0.0,0.0,1.0
-5.50056266784668,49.726810455322266,1.0,1.0,2.0
-17.321123123168945,41.3978157043457,1.0,1.0,2.0
-8.041769027709961,-49.8379020690918,0.0,0.0,1.0
-37.849727630615234,-41.71052551269531,0.0,0.0,1.0
-19.611055374145508,-27.163732528686523,0.0,0.0,1.0
53.447349548339844,13.107227325439453,2.0,2.0,3.0
0.19879712164402008,55.53303146362305,1.0,1.0,2.0
-24.174585342407227,49.35910415649414,1.0,1.0,3.0
-22.912784576416016,-27.374788284301758,0.0,0.0,1.0
-39.514827728271484,-36.837825775146484,0.0,0.0,3.0
34.73133087158203,-6.003637313842773,2.0,2.0,1.0
-27.095766067504883,29.799196243286133,1.0,1.0,3.0
-4.769506931304932,-45.195953369140625,0.0,0.0,3.0
-20.5101261138916,46.629371643066406,1.0,1.0,3.0
47.928165435791016,-14.523290634155273,2.0,2.0,1.0
5.846205234527588,54.49482727050781,1.0,1.0,2.0
-50.23720932006836,-39.22511291503906,0.0,0.0,1.0
-21.69291877746582,-41.04692840576172,0.0,0.0,3.0
-42.37794494628906,-41.21114730834961,0.0,0.0,3.0
-16.820423126220703,49.02080154418945,1.0,1.0,2.0
-7.691443920135498,-56.94188690185547,0.0,0.0,3.0
36.797752380371094,-25.293563842773438,2.0,2.0,1.0
-47.81580352783203,30.228145599365234,1.0,1.0,1.0
-21.628103256225586,50.31781005859375,1.0,1.0,2.0
-19.336030960083008,-26.739492416381836,0.0,0.0,1.0
64.07750701904297,20.582378387451172,2.0,2.0,1.0
-6.744726657867432,56.19981384277344,1.0,1.0,3.0
56.02983474731445,7.3243727684021,2.0,2.0,1.0
39.44783020019531,-27.88021469116211,2.0,2.0,1.0
28.131145477294922,64.8585433959961,1.0,1.0,2.0
58.690185546875,8.00297737121582,2.0,2.0,2.0
52.70694351196289,10.868818283081055,2.0,2.0,1.0
-27.866636276245117,32.63713073730469,1.0,1.0,2.0
16.085317611694336,60.75171661376953,1.0,1.0,2.0
-10.422505378723145,-42.0897102355957,0.0,0.0,1.0
-12.051657676696777,-50.39854049682617,0.0,0.0,3.0
-22.853111267089844,39.83380126953125,1.0,1.0,3.0
15.75776195526123,59.499271392822266,1.0,1.0,2.0
-24.413835525512695,-33.663326263427734,0.0,0.0,1.0
54.90341567993164,12.971929550170898,2.0,2.0,3.0
-22.88681411743164,-33.608768463134766,0.0,0.0,3.0
-6.57564640045166,-27.304893493652344,0.0,0.0,1.0
25.258760452270508,64.20980072021484,1.0,1.0,2.0
66.58134460449219,26.538555145263672,2.0,2.0,2.0
-18.111894607543945,-51.403404235839844,0.0,0.0,3.0
-25.941370010375977,42.215091705322266,1.0,1.0,2.0
-6.882879257202148,-36.90892791748047,0.0,0.0,1.0
37.33209991455078,-26.707599639892578,2.0,2.0,1.0
50.538753509521484,-23.546283721923828,2.0,2.0,3.0
68.55180358886719,30.90812110900879,2.0,2.0,2.0
39.224693298339844,-29.138235092163086,2.0,2.0,1.0
34.45418930053711,-0.09677305817604065,2.0,2.0,1.0
27.836917877197266,63.583011627197266,1.0,1.0,2.0
5.466508388519287,57.90953826904297,1.0,1.0,1.0
-21.554988861083984,41.33137130737305,1.0,1.0,2.0
8.413766860961914,59.40982437133789,1.0,1.0,2.0
-19.11389923095703,-31.247785568237305,0.0,0.0,1.0
-35.327491760253906,36.54680633544922,1.0,1.0,2.0
-4.67515754699707,-48.32264709472656,0.0,0.0,3.0
-14.044281005859375,51.74970626831055,1.0,1.0,2.0
57.997562408447266,10.126715660095215,2.0,2.0,3.0
-31.70085906982422,-47.00546646118164,0.0,0.0,3.0
-19.923616409301758,-37.63870620727539,0.0,0.0,3.0
38.7111701965332,-30.018203735351562,2.0,2.0,1.0
30.71461296081543,65.37005615234375,1.0,1.0,2.0
-37.407508850097656,-34.3748664855957,0.0,0.0,1.0
-5.566783905029297,-50.55118179321289,0.0,0.0,3.0
-41.1424674987793,37.71198654174805,1.0,1.0,3.0
-38.99279022216797,31.751033782958984,1.0,1.0,3.0
63.82251739501953,-0.42102110385894775,2.0,2.0,2.0
-41.50668716430664,-46.666133880615234,0.0,0.0,2.0
51.18907165527344,12.199944496154785,2.0,2.0,2.0
-51.76639938354492,-36.773128509521484,0.0,0.0,3.0
-23.487319946289062,-40.10557174682617,0.0,0.0,3.0
-40.13412857055664,-35.701515197753906,0.0,0.0,3.0
41.4351692199707,-7.771113872528076,2.0,2.0,3.0
0.6887143850326538,53.77404022216797,1.0,1.0,2.0
-14.005606651306152,-56.0249137878418,0.0,0.0,2.0
-43.143218994140625,-36.007606506347656,0.0,0.0,1.0
-10.544084548950195,-33.36624526977539,0.0,0.0,1.0
-41.5339241027832,-37.616676330566406,0.0,0.0,2.0
48.907432556152344,-5.6041059494018555,2.0,2.0,1.0
-34.746124267578125,35.35022735595703,1.0,1.0,3.0
-12.916975975036621,-51.12285232543945,0.0,0.0,3.0
45.69133377075195,-1.5534223318099976,2.0,2.0,3.0
-13.73580265045166,52.024513244628906,1.0,1.0,2.0
-25.98434066772461,-46.551788330078125,0.0,0.0,1.0
-4.485491752624512,50.52557373046875,1.0,1.0,2.0
60.32413864135742,-2.9526963233947754,2.0,2.0,2.0
-18.571128845214844,-35.29265213012695,0.0,0.0,1.0
44.518680572509766,-12.190221786499023,2.0,2.0,3.0
31.333372116088867,6.4877028465271,2.0,2.0,1.0
-26.19287109375,-47.443355560302734,0.0,0.0,3.0
-32.749473571777344,36.005191802978516,1.0,1.0,3.0
-5.6578593254089355,52.503807067871094,1.0,1.0,2.0
62.02852249145508,-1.4085824489593506,2.0,2.0,3.0
30.572111129760742,7.018741607666016,2.0,2.0,1.0
46.99200439453125,-24.179426193237305,2.0,2.0,3.0
-26.567447662353516,46.41571807861328,1.0,1.0,3.0
-32.00556945800781,43.1036491394043,1.0,1.0,2.0
35.85098648071289,-12.316512107849121,2.0,2.0,1.0
-23.7069149017334,45.878013610839844,1.0,1.0,2.0
-41.870243072509766,-35.880104064941406,0.0,0.0,2.0
34.898231506347656,2.873051404953003,2.0,2.0,1.0
-9.637414932250977,-52.8436393737793,0.0,0.0,1.0
-16.505237579345703,-39.54787826538086,0.0,0.0,3.0
25.861114501953125,-5.223484039306641,2.0,2.0,1.0
65.80331420898438,24.70415687561035,2.0,2.0,2.0
-36.66381072998047,34.1710205078125,1.0,1.0,3.0
-13.374571800231934,-52.89356994628906,0.0,0.0,1.0
-8.620376586914062,-56.02726745605469,0.0,0.0,3.0
-19.3372859954834,52.677310943603516,1.0,1.0,2.0
-22.678380966186523,-36.117130279541016,0.0,0.0,1.0
-26.407384872436523,-42.75945281982422,0.0,0.0,1.0
60.707035064697266,1.216125726699829,2.0,2.0,2.0
-4.886125087738037,-49.36466979980469,0.0,0.0,1.0
50.364768981933594,0.017777150496840477,2.0,2.0,1.0
54.72084426879883,11.355269432067871,2.0,2.0,3.0
-22.71995735168457,-31.748029708862305,0.0,0.0,3.0
-32.15278625488281,-29.202564239501953,0.0,0.0,2.0
37.54077911376953,4.234556198120117,2.0,2.0,1.0
48.79467010498047,-10.2017240524292,2.0,2.0,3.0
54.781166076660156,-4.696446895599365,2.0,2.0,2.0
30.483030319213867,5.531773090362549,2.0,2.0,1.0
52.68159866333008,-22.667736053466797,2.0,2.0,3.0
-17.31815528869629,-49.767147064208984,0.0,0.0,1.0
59.142845153808594,-3.212338447570801,2.0,2.0,3.0
42.12575149536133,-24.64151382446289,2.0,2.0,1.0
53.442230224609375,0.2749813497066498,2.0,2.0,1.0
-12.269866943359375,-26.834299087524414,0.0,0.0,1.0
50.254581451416016,-7.844531059265137,2.0,2.0,3.0
-39.957489013671875,33.03494644165039,1.0,1.0,3.0
-29.268909454345703,50.346988677978516,1.0,1.0,1.0
42.7039909362793,-2.705845355987549,2.0,2.0,3.0
-21.322751998901367,-40.34858703613281,0.0,0.0,3.0
56.31990432739258,-4.57011604309082,2.0,2.0,2.0
25.933929443359375,61.384700775146484,1.0,1.0,2.0
-31.09476089477539,43.96686553955078,1.0,1.0,3.0
-44.389034271240234,38.92155075073242,1.0,1.0,3.0
-13.22225284576416,-49.824195861816406,0.0,0.0,3.0
-3.457575798034668,-36.669944763183594,0.0,0.0,1.0
-12.443084716796875,-43.75546646118164,0.0,0.0,3.0
-29.68452262878418,-34.9263801574707,0.0,0.0,1.0
-9.068108558654785,54.04982376098633,1.0,1.0,2.0
23.634990692138672,-8.028858184814453,2.0,2.0,1.0
-22.340543746948242,-39.28104019165039,0.0,0.0,2.0
2.3753771781921387,54.43771743774414,1.0,1.0,2.0
56.91746520996094,12.10682201385498,2.0,2.0,3.0
-28.51357078552246,-41.90221405029297,0.0,0.0,3.0
20.185129165649414,61.906158447265625,1.0,1.0,2.0
-37.41596984863281,-42.621517181396484,0.0,0.0,3.0
-32.7576904296875,-34.90704345703125,0.0,0.0,1.0
-10.113987922668457,-40.65387725830078,0.0,0.0,3.0
-17.412694931030273,36.89677047729492,1.0,1.0,2.0
7.4472527503967285,56.6330451965332,1.0,1.0,2.0
51.09575653076172,-21.891090393066406,2.0,2.0,3.0
47.72020721435547,-24.369464874267578,2.0,2.0,1.0
7.580617904663086,58.026893615722656,1.0,1.0,2.0
-13.215652465820312,-52.03741455078125,0.0,0.0,3.0
28.95313262939453,1.8705991506576538,2.0,2.0,1.0
-37.55813217163086,-35.308143615722656,0.0,0.0,3.0
26.266633987426758,-8.91579532623291,2.0,2.0,1.0
-20.529850006103516,49.88125228881836,1.0,1.0,2.0
-18.03805160522461,32.81597137451172,1.0,1.0,2.0
-20.07210350036621,-36.64527893066406,0.0,0.0,1.0
-17.38888168334961,36.58761215209961,1.0,1.0,2.0
-29.488632202148438,38.854217529296875,1.0,1.0,2.0
-26.438278198242188,-40.255210876464844,0.0,0.0,3.0
31.731149673461914,5.049557209014893,2.0,2.0,1.0
30.850542068481445,-2.674187421798706,2.0,2.0,1.0
-13.760107040405273,-43.04659652709961,0.0,0.0,3.0
-50.81509017944336,-36.87343978881836,0.0,0.0,2.0
-33.62749481201172,34.15557098388672,1.0,1.0,3.0
-36.421348571777344,39.728485107421875,1.0,1.0,2.0
26.71278953552246,0.7352303862571716,2.0,2.0,1.0
-43.809722900390625,-43.025718688964844,0.0,0.0,1.0
-33.997589111328125,46.4168701171875,1.0,1.0,1.0
68.50008392333984,30.774322509765625,2.0,2.0,2.0
-14.25549030303955,-26.11556625366211,0.0,0.0,1.0
41.78567123413086,-25.178112030029297,2.0,2.0,3.0
47.49348449707031,-14.218764305114746,2.0,2.0,1.0
28.719860076904297,63.31686019897461,1.0,1.0,2.0
-3.4509642124176025,55.621726989746094,1.0,1.0,3.0
-39.77573776245117,44.83009338378906,1.0,1.0,2.0
-43.70497512817383,-42.08732986450195,0.0,0.0,3.0
-4.575885772705078,56.085723876953125,1.0,1.0,2.0
-17.39158058166504,44.86552429199219,1.0,1.0,2.0
-11.758888244628906,-43.40111541748047,0.0,0.0,1.0
34.47709274291992,-7.652716159820557,2.0,2.0,1.0
62.603763580322266,21.96994400024414,2.0,2.0,2.0
49.84909439086914,-23.205764770507812,2.0,2.0,1.0
-47.90027618408203,33.711036682128906,1.0,1.0,1.0
-21.397708892822266,-41.88166046142578,0.0,0.0,3.0
37.80925369262695,-27.00970458984375,2.0,2.0,1.0
-22.54434585571289,35.006919860839844,1.0,1.0,2.0
-49.127586364746094,-37.0621452331543,0.0,0.0,3.0
-8.45103931427002,-43.869815826416016,0.0,0.0,1.0
-36.716888427734375,-40.30753707885742,0.0,0.0,1.0
-38.93474197387695,36.539154052734375,1.0,1.0,3.0
-3.385249137878418,-36.37993621826172,0.0,0.0,1.0
61.9310302734375,6.209484100341797,2.0,2.0,3.0
-24.135162353515625,50.96583557128906,1.0,1.0,2.0
-26.337875366210938,-54.41553497314453,0.0,0.0,3.0
-18.96737289428711,-47.316123962402344,0.0,0.0,3.0
52.363433837890625,14.191866874694824,2.0,2.0,3.0
-23.561750411987305,44.19890213012695,1.0,1.0,2.0
57.55799865722656,12.929814338684082,2.0,2.0,1.0
-34.702545166015625,-29.328964233398438,0.0,0.0,1.0
-26.30165672302246,45.11019515991211,1.0,1.0,1.0
23.479873657226562,62.283565521240234,1.0,1.0,2.0
-37.192203521728516,45.15129470825195,1.0,1.0,1.0
-22.861623764038086,-53.614830017089844,0.0,0.0,3.0
-28.212491989135742,42.21342849731445,1.0,1.0,2.0
-10.353170394897461,-28.577991485595703,0.0,0.0,1.0
35.513118743896484,-14.727899551391602,2.0,2.0,1.0
17.642818450927734,60.72031784057617,1.0,1.0,2.0
7.730409622192383,57.21208953857422,1.0,1.0,2.0
41.43174743652344,-28.879140853881836,2.0,2.0,3.0
-14.341348648071289,44.939117431640625,1.0,1.0,2.0
-34.88158416748047,32.8210334777832,1.0,1.0,3.0
53.12050247192383,0.6801771521568298,2.0,2.0,1.0
-12.006446838378906,42.80813980102539,1.0,1.0,2.0
-24.680376052856445,-46.975868225097656,0.0,0.0,2.0
32.32278060913086,-1.9776699542999268,2.0,2.0,1.0
50.360286712646484,-20.579797744750977,2.0,2.0,3.0
-24.16683006286621,-37.054664611816406,0.0,0.0,1.0
